Id,Sample_Name,Country_Of_Isolation,Longitude,Latitude,Year,Accession,Source,Serotype,Transmission_Event,Transmission_Event__color,Transmission_Event__shape,LAT,LAT__color,LAT__shape,Wave,Wave__color,Wave__shape,ampicillin__color,chloramphenicol__color,cefalotin__color,ciprofloxacin__color,colistin__color,cefotaxime__color,doxycycline__color,erythromycin__color,nitrofurantoin__color,nalidixic_acid__color,norfloxacin__color,vibriostatic_agent_O129__color,ofloxacin__color,polymyxin_B__color,pefloxacin__color,streptomycin__color,sulfonamides__color,trimethoprim_sulfamethoxazole__color,tetracycline__color,incA_C_plasmid,SXT_R391,GI_AMR,blaTEM,blaCARB,blaSHV,blaOXA,blaCTX_M,blaACT,blaCMY,strA_strB,aadA1,aadA2,aph_3___I,Other_aminoglycosides,aadA_New,catB9,catA1,catA2,floR,cmlA1,mphA,others,sul1,sul2,tet_A_,tet_B_,tet_C_,tet_D_,tet_G_,tet_New,dfrA1,dfrA12,dfrA15,dfrA18,dfrA23,dfrA30,dfrA31,dfrA_New,PMQR,gyrA,gyrB,parC,parE
7298_5_20,KNE3G,Kenya,37.906193,-0.023559,2010,ERR117490,Environmental,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_7_20,KNC11,Kenya,37.906193,-0.023559,2010,ERR117586,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_5_14,KNE11B,Kenya,37.906193,-0.023559,2010,ERR117484,Environmental,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_7_47,KNC1509,Kenya,37.906193,-0.023559,2009,ERR117613,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,T507P
7298_7_11,KNC56,Kenya,37.906193,-0.023559,2010,ERR117577,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7346_8_50,KNC8673,Kenya,37.906193,-0.023559,2009,ERR114415,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_7_44,KNC8675,Kenya,37.906193,-0.023559,2009,ERR117610,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_7_46,KNC8572,Kenya,37.906193,-0.023559,2009,ERR117612,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_7_40,KNC8679,Kenya,37.906193,-0.023559,2008,ERR117606,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
7298_7_38,KNC206,Kenya,37.906193,-0.023559,2009,ERR117604,Clinical,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
4370_3_1,7682,Kenya,37.906193,-0.023559,2009,ERR028066,No_Data,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
4370_3_6,7687,Kenya,37.906193,-0.023559,2009,ERR028074,No_Data,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
4370_3_8,7685,Kenya,37.906193,-0.023559,2009,ERR028076,No_Data,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
4370_3_11,7684,Kenya,37.906193,-0.023559,2009,ERR028068,No_Data,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
4370_3_7,7686,Kenya,37.906193,-0.023559,2009,ERR028075,No_Data,No_Data,T10,#117899,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
CNRVC960215_ATGAGC_L002,CNRVC960215,India,78.962880,20.593684,1996,ERR1879597,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#117899,#D85027,#117899,#D85027,#117899,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
THSTI_AM232,THSTI_AM232,India,78.962880,20.593684,1996,ERR1880800,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#117899,#117899,#D85027,#117899,#D85027,#117899,#D85027,#117899,#117899,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
CNRVC990299_CCGTCC_L001,CNRVC990299,Afghanistan,67.709953,33.939110,1999,ERR1879649,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#D85027,#D85027,#D85027,#117899,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,#117899,#D85027,#117899,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,IncA_C2,ICEVchInd5_ICEVchBan5,,blaTEM-1B,,blaSHV-12,,,,blaCMY-2,strA_strB,,,aph(3')-Ia,aac(3)-IIa,,catB9,,,floR,,,,,sul2,tet(A),,,,,,dfrA1,,,,,dfrA30,,,,S83I,,,
CNRVC990298_ATGTCA_L001,CNRVC990298,Afghanistan,67.709953,33.939110,1999,ERR1879648,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#117899,#D85027,#117899,#D85027,#117899,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,,
THSTI_C18932,THSTI_C18932,India,78.962880,20.593684,1997,ERR1880802,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
4075_3_9,PRL64,India,78.962880,20.593684,1992,SRR495447,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
CNRVC970077_CCAACA_L002,CNRVC970077,India,78.962880,20.593684,1997,ERR1879637,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_E12067,THSTI_E12067,India,78.962880,20.593684,1999,ERR1880813,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#117899,#D85027,#117899,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_CRC155,THSTI_CRC155,India,78.962880,20.593684,2000,ERR1880809,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_H11801,THSTI_H11801,India,78.962880,20.593684,2002,ERR1880817,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_CRC198,THSTI_CRC198,India,78.962880,20.593684,2000,ERR1880810,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#117899,#D85027,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_RC12,THSTI_RC12,India,78.962880,20.593684,2001,ERR1880836,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_I17260,THSTI_I17260,India,78.962880,20.593684,2003,ERR1880820,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#D85027,#117899,#117899,#D85027,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,#117899,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
5174_6_6,4646,India,78.962880,20.593684,2007,SRR491176,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
2956_6_2,4656,India,78.962880,20.593684,2006,ERR018112,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
5174_5_6,4339,India,78.962880,20.593684,2004,SRR491132,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_J4770,THSTI_J4770,India,78.962880,20.593684,2004,ERR1880830,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#117899,#D85027,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
THSTI_J16173,THSTI_J16173,India,78.962880,20.593684,2004,ERR1880829,Clinical,Inaba,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#117899,#D85027,#117899,#117899,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#117899,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
4056_2_9,MBRN14,India,78.962880,20.593684,2004,ERR018130,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
3002_8_3,4322,India,78.962880,20.593684,2004,ERR019881,No_Data,Inaba,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd5_ICEVchBan5,,,,,,,,,strA_strB,,,,,,catB9,,,floR,,,,,sul2,,,,,,,dfrA1,,,,,,,,,S83I,,S85L,
5174_6_3,4488,India,78.962880,20.593684,2006,ERR025369,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,,,,S83I,,S85L,
5174_5_2,4551,India,78.962880,20.593684,2007,ERR025357,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,mph(A),,,sul2,,,,,,tet_new,dfrA1,,,,,,dfrA31,,QnrVC1,S83I,,S85L,
5174_6_2,4552,India,78.962880,20.593684,2007,ERR025368,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,mph(A),,,sul2,,,,,,tet_new,dfrA1,,,,,,dfrA31,,QnrVC1,S83I,,S85L,
THSTI_IDH0002,THSTI_IDH0002,India,78.962880,20.593684,2007,ERR1880821,Clinical,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#117899,#117899,#117899,#D85027,#D85027,#117899,#117899,#D85027,#117899,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,#D85027,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,mph(A),,,sul2,,,,,,tet_new,dfrA1,,,,,,dfrA31,,QnrVC1,S83I,,S85L,
2956_6_1,4605,India,78.962880,20.593684,2007,ERR018111,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,dfrA31,,QnrVC1,S83I,,S85L,
5174_5_4,4593,India,78.962880,20.593684,2007,ERR025359,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,mph(A),,,sul2,,,,,,tet_new,dfrA1,,,,,,dfrA31,,QnrVC1,S83I,,S85L,
SRR227324,CP1042,Thailand,100.992541,15.870032,2010,SRR227324,Clinical,Unknown,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,,,,S83I,,S85L,
ERR576974,AHV1003_CDC,China,104.195397,35.861660,2010,ERR576974,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,,,,S83I,,S85L,
3002_8_7,4122,VietNam,108.277199,14.058324,2007,ERR019885,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,,,,S83I,,S85L,
ERR579075,2255_CDC,China,104.195397,35.861660,2008,ERR579075,No_Data,Ogawa,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,,,,S83I,,S85L,
SRR491153,EM1626,Bangladesh,90.356331,23.684994,2011,SRR491153,No_Data,Unknown,,white,circle,,white,circle,3,#5BA793,circle,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,,ICEVchInd6,,,,,,,,,strA_strB,,,,,,catB9,,,,,,,,sul2,,,,,,tet_new,dfrA1,,,,,,dfrA31,,QnrVC1,S83I,,S85L,
